id,date,phones_num,phb_fraud,phb_dirty,phb_all_bad,phb_all,phb_bad_perc,found_phones,phb_fraud_dir,phb_dirty_dir,phb_all_bad_dir,phb_all_dir,phb_bad_perc_dir,found_phones_dir,claims_percent,claims_num,appl_num,complaints_num,complaints_num_dir,mvd_request_num,bad_rep_tcb,total_case_cnt,total_defendant_case_cnt,total_defendant_case_amt,defendant_case_perc,rating_ya,ratings_cnt_ya,reviews_cnt_ya,rating_yell,reviews_cnt_yell,rating_2gis,reviews_cnt_2gis,rating_avito,reviews_cnt_avito
a162800613530a,2022-10-27 00:00:00,1,0.0,0.0,0.0,4067.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a020204890700a,2022-10-07 00:00:00,1,0.0,0.0,0.0,1235.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a621504525449a,2022-10-08 00:00:00,2,1.0,0.0,1.0,152.0,0.66,2.0,2.0,0.0,2.0,155.0,1.29,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a772903897149a,2022-11-04 00:00:00,1,0.0,0.0,0.0,1298.0,0.0,1.0,1.0,0.0,1.0,1066.0,0.09,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a221003021143a,2020-10-21 00:00:00,1,0.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a643969290370a,2021-05-26 00:00:00,1,0.0,0.0,0.0,286.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
a504503278589a,2022-10-09 00:00:00,1,0.0,0.0,0.0,541.0,0.0,1.0,0.0,0.0,0.0,191.0,0.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a2801195845a,2022-08-03 00:00:00,1,0.0,0.0,0.0,1348.0,0.0,1.0,0.0,0.0,0.0,339.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a591707451681a,2022-09-25 00:00:00,3,0.0,0.0,0.0,1305.0,0.0,3.0,0.0,0.0,0.0,783.0,0.0,3.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,
a1650398447a,2022-06-11 00:00:00,1,0.0,0.0,0.0,315.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a362084320702a,2022-11-01 00:00:00,1,0.0,0.0,0.0,211.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a661306650690a,2022-09-25 00:00:00,3,27.0,0.0,27.0,2354.0,1.15,3.0,2.0,0.0,2.0,788.0,0.25,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a260805137530a,2022-11-02 00:00:00,2,0.0,0.0,0.0,943.0,0.0,2.0,0.0,0.0,0.0,404.0,0.0,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a7606100768a,2022-11-01 00:00:00,4,0.0,26.0,26.0,3135.0,0.83,4.0,0.0,2.0,2.0,891.0,0.22,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a151001774557a,2022-08-05 00:00:00,1,0.0,0.0,0.0,1633.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a645391106194a,2022-10-16 00:00:00,1,0.0,0.0,0.0,161.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a164400179978a,2022-11-04 00:00:00,3,0.0,0.0,0.0,2342.0,0.0,3.0,0.0,0.0,0.0,306.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a143515594334a,2021-11-19 00:00:00,2,0.0,0.0,0.0,1288.0,0.0,2.0,0.0,0.0,0.0,1497.0,0.0,4.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,
a9721073227a,2022-11-01 00:00:00,2,0.0,11.0,11.0,12478.0,0.09,2.0,0.0,0.0,0.0,2025.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a690204043341a,2021-06-03 00:00:00,3,0.0,0.0,0.0,1245.0,0.0,3.0,0.0,0.0,0.0,272.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a550724223550a,2022-10-16 00:00:00,1,0.0,0.0,0.0,1091.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a7447291497a,2022-02-18 00:00:00,1,0.0,0.0,0.0,62.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a667102718302a,2022-10-30 00:00:00,2,0.0,3.0,3.0,1208.0,0.25,2.0,0.0,2.0,2.0,631.0,0.32,3.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,
a463252528403a,2022-09-22 00:00:00,2,0.0,0.0,0.0,166.0,0.0,2.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a503232233597a,2022-07-31 00:00:00,1,3.0,0.0,3.0,1304.0,0.23,1.0,0.0,0.0,0.0,364.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a910809851020a,2022-06-15 00:00:00,1,0.0,0.0,0.0,561.0,0.0,1.0,0.0,0.0,0.0,112.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a5029254102a,2021-06-03 00:00:00,1,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,146.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a6320061162a,2022-09-06 00:00:00,1,0.0,1.0,1.0,609.0,0.16,1.0,0.0,1.0,1.0,235.0,0.43,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a054404041160a,2022-02-18 00:00:00,2,0.0,0.0,0.0,271.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a571601535603a,2022-10-29 00:00:00,3,0.0,0.0,0.0,819.0,0.0,3.0,0.0,0.0,0.0,276.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a022004412788a,2022-10-01 00:00:00,1,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a1657245538a,2022-10-16 00:00:00,1,0.0,2.0,2.0,3780.0,0.05,1.0,0.0,0.0,0.0,502.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a740502797200a,2020-03-28 00:00:00,1,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0,1.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,
a291000720613a,2022-07-31 00:00:00,1,0.0,0.0,0.0,154.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a7446044255a,2022-04-19 00:00:00,2,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,1344.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a511300810110a,2022-10-25 00:00:00,1,0.0,0.0,0.0,678.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a2224188391a,2022-11-01 00:00:00,2,0.0,2.0,2.0,1570.0,0.13,2.0,0.0,1.0,1.0,437.0,0.23,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a543308568256a,2022-10-23 00:00:00,1,0.0,0.0,0.0,2410.0,0.0,1.0,0.0,0.0,0.0,615.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a245729929947a,2022-10-09 00:00:00,1,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a774361692992a,2022-10-05 00:00:00,1,0.0,0.0,0.0,1399.0,0.0,1.0,,,,,,,0.0,0.0,4.0,,,1.0,,,,,,,,,4.0,0.0,0.0,0.0,,
a861005986117a,2021-05-17 00:00:00,1,0.0,0.0,0.0,233.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,4.1,42.0,9.0,,,,,,
a7733282574a,2022-08-26 00:00:00,6,0.0,0.0,0.0,3380.0,0.0,6.0,0.0,0.0,0.0,495.0,0.0,3.0,,,,,,,,,,,,,,,,,0.0,0.0,,
a7711072380a,2022-04-23 00:00:00,2,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,53.0,0.0,1.0,,,,,,,,,,,,4.3,7.0,1.0,,,,,,
a5024181820a,2020-09-18 00:00:00,187,1.0,0.0,1.0,59641.0,0.0,180.0,,,,,,,,,,,,,,,,,,3.76,786.0,345.0,4.0,0.0,0.0,0.0,,
a026005221222a,2022-09-22 00:00:00,1,1.0,0.0,1.0,697.0,0.14,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a774300232155a,2022-05-21 00:00:00,1,0.0,0.0,0.0,1711.0,0.0,1.0,0.0,0.0,0.0,197.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
a5503235544a,2021-06-03 00:00:00,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a290122334892a,2021-10-13 00:00:00,1,0.0,0.0,0.0,102.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a5018123002a,2021-06-03 00:00:00,1,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a110105660973a,2022-10-25 00:00:00,1,0.0,0.0,0.0,223.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a352829676669a,2022-11-04 00:00:00,1,0.0,0.0,0.0,750.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a6164284218a,2022-11-01 00:00:00,1,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a163200093062a,2022-10-08 00:00:00,4,0.0,0.0,0.0,1570.0,0.0,4.0,0.0,0.0,0.0,179.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a632102093300a,2022-02-18 00:00:00,1,0.0,0.0,0.0,1024.0,0.0,1.0,0.0,0.0,0.0,4458.0,0.0,2.0,50.0,1.0,2.0,,,,,,,,,,,,,,,,,
a253610773639a,2022-11-02 00:00:00,1,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a2126001687a,2022-08-29 00:00:00,17,0.0,0.0,0.0,5991.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,4.22727272727273,0.0,0.0,0.0,,0.0
a723013039845a,2022-09-09 00:00:00,2,3.0,0.0,3.0,1270.0,0.24,2.0,4.0,0.0,4.0,781.0,0.51,3.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,
a781019386991a,2022-10-05 00:00:00,1,0.0,0.0,0.0,1990.0,0.0,1.0,0.0,0.0,0.0,154.0,0.0,2.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a381608332515a,2022-11-04 00:00:00,2,0.0,0.0,0.0,170.0,0.0,2.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a644110700565a,2020-04-02 00:00:00,5,0.0,0.0,0.0,64.0,0.0,4.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a6679115362a,2020-04-04 00:00:00,1,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a650700059304a,2022-10-08 00:00:00,2,0.0,0.0,0.0,595.0,0.0,2.0,0.0,0.0,0.0,242.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a616607036347a,2022-10-19 00:00:00,1,0.0,0.0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a740407684711a,2021-07-08 00:00:00,2,0.0,0.0,0.0,110.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a5405997520a,2022-08-24 00:00:00,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,354.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a645295465264a,2021-06-03 00:00:00,1,0.0,0.0,0.0,923.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a665400022411a,2022-09-21 00:00:00,2,0.0,0.0,0.0,460.0,0.0,2.0,0.0,0.0,0.0,114.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a331301936794a,2022-10-02 00:00:00,1,0.0,0.0,0.0,707.0,0.0,1.0,0.0,0.0,0.0,89.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a332708229448a,2021-06-03 00:00:00,2,0.0,0.0,0.0,800.0,0.0,2.0,0.0,0.0,0.0,109.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a253000419482a,2022-11-04 00:00:00,2,0.0,2.0,2.0,1731.0,0.12,2.0,0.0,1.0,1.0,516.0,0.19,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a602713513534a,2021-06-03 00:00:00,1,0.0,0.0,0.0,356.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a6102059205a,2022-02-18 00:00:00,1,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,421.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a280880944021a,2022-11-04 00:00:00,1,0.0,0.0,0.0,321.0,0.0,1.0,0.0,0.0,0.0,210.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a773129336020a,2021-08-21 00:00:00,1,0.0,0.0,0.0,352.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a500125316324a,2022-10-06 00:00:00,1,0.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a251114629585a,2022-10-01 00:00:00,1,2.0,2.0,4.0,268.0,1.49,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a772880822031a,2022-10-08 00:00:00,1,0.0,0.0,0.0,233.0,0.0,1.0,0.0,0.0,0.0,110.0,0.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a2223633530a,2022-10-29 00:00:00,1,0.0,0.0,0.0,542.0,0.0,1.0,0.0,0.0,0.0,179.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a027202377446a,2021-06-03 00:00:00,2,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a291102332610a,2022-10-08 00:00:00,2,0.0,0.0,0.0,186.0,0.0,2.0,0.0,0.0,0.0,251.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a760215416870a,2019-07-15 00:00:00,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a500125626164a,2022-09-23 00:00:00,1,0.0,0.0,0.0,406.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a635700934804a,2022-09-18 00:00:00,1,0.0,0.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,1.0,50.0,1.0,2.0,,,,,,,,,,,,,,,,,
a420498767048a,2022-10-29 00:00:00,1,0.0,0.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a545109487158a,2022-09-11 00:00:00,1,0.0,0.0,0.0,649.0,0.0,1.0,0.0,1.0,1.0,27.0,3.7,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a770475567606a,2022-10-14 00:00:00,1,0.0,0.0,0.0,1282.0,0.0,1.0,21.0,16.0,37.0,38585.0,0.1,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a771874681694a,2022-10-08 00:00:00,2,1.0,0.0,1.0,3055.0,0.03,2.0,1.0,0.0,1.0,892.0,0.11,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a773703151228a,2022-08-28 00:00:00,1,0.0,0.0,0.0,425.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a616898824710a,2022-05-05 00:00:00,1,2.0,0.0,2.0,900.0,0.22,1.0,1.0,0.0,1.0,87.0,1.15,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a781713649382a,2022-10-27 00:00:00,2,0.0,0.0,0.0,1051.0,0.0,1.0,0.0,0.0,0.0,253.0,0.0,1.0,50.0,2.0,4.0,,,,,,,,,,,,,,,,,
a861103064022a,2022-09-30 00:00:00,1,0.0,0.0,0.0,172.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a7713718206a,2022-09-21 00:00:00,1,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,158.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a2537117695a,2021-06-03 00:00:00,1,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a7706669420a,2019-12-10 00:00:00,1,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,4.0,,,3.0,,,,,,,,,,,,,,
a7705451686a,2017-04-07 10:57:07,6,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,3.8,10.0,3.0,4.5,0.0,0.0,0.0,,
a1326250760a,2022-06-22 00:00:00,1,0.0,0.0,0.0,1083.0,0.0,1.0,0.0,0.0,0.0,332.0,0.0,2.0,0.0,0.0,4.0,,,1.0,,,,,,,,,,,,,,
a7810249077a,2020-09-17 00:00:00,4,0.0,0.0,0.0,265.0,0.0,4.0,,,,,,,,,,,,,,,,,,3.8,17.0,2.0,4.5,0.0,0.0,0.0,,
a6164314448a,2022-10-14 00:00:00,2,0.0,0.0,0.0,13.0,0.0,2.0,4.0,0.0,4.0,207.0,1.93,1.0,0.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,
a7725742563a,2022-11-06 00:00:00,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,147.0,0.0,1.0,0.0,0.0,2.0,,,1.0,,,,,,,,,,,,,,
a6686127175a,2022-08-26 00:00:00,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,346.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,,
a323203918603a,2022-08-14 00:00:00,1,0.0,0.0,0.0,555.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,
a525002475622a,2022-06-17 00:00:00,1,0.0,1.0,1.0,1269.0,0.08,1.0,0.0,0.0,0.0,109.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a244000942909a,2022-10-23 00:00:00,1,0.0,0.0,0.0,1174.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a245711396631a,2021-06-03 00:00:00,2,0.0,0.0,0.0,83.0,0.0,2.0,1.0,0.0,1.0,126.0,0.79,4.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a237401292510a,2021-06-03 00:00:00,2,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a721400679341a,2021-11-30 00:00:00,1,0.0,0.0,0.0,213.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a180200649981a,2022-08-31 00:00:00,2,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a054200357423a,2022-10-22 00:00:00,1,58.0,0.0,58.0,879.0,6.6,1.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a744815687267a,2019-07-10 00:00:00,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a772771837782a,2022-10-31 00:00:00,1,0.0,0.0,0.0,3939.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a774334675613a,2022-10-29 00:00:00,1,0.0,0.0,0.0,587.0,0.0,1.0,1.0,0.0,1.0,274.0,0.36,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a7802568070a,2022-10-02 00:00:00,1,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a773671622908a,2022-07-20 00:00:00,2,1.0,0.0,1.0,1946.0,0.05,2.0,2.0,0.0,2.0,613.0,0.33,3.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a1513058262a,2022-10-08 00:00:00,1,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,797.0,0.0,3.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a7708309335a,2021-06-03 00:00:00,1,0.0,0.0,0.0,162.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a591140064913a,2022-10-15 00:00:00,1,0.0,1.0,1.0,668.0,0.15,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a591703250688a,2021-08-20 00:00:00,1,0.0,0.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a505401761380a,2022-11-04 00:00:00,1,0.0,0.0,0.0,511.0,0.0,1.0,82.0,16.0,98.0,131662.0,0.07,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a502912356234a,2022-10-16 00:00:00,1,0.0,0.0,0.0,216.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a503111721494a,2021-06-03 00:00:00,2,0.0,0.0,0.0,49.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a741701799814a,2022-08-23 00:00:00,2,0.0,0.0,0.0,714.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a5948050160a,2022-10-31 00:00:00,1,0.0,0.0,0.0,1177.0,0.0,1.0,,,,,,,0.0,0.0,2.0,,,,,,,,,,,,4.5,0.0,0.0,0.0,,
a2130201431a,2022-02-18 00:00:00,3,0.0,1.0,1.0,505.0,0.2,3.0,0.0,0.0,0.0,118.0,0.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a504025009366a,2022-08-07 00:00:00,2,0.0,0.0,0.0,866.0,0.0,2.0,0.0,0.0,0.0,344.0,0.0,2.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,
a611405425711a,2022-10-12 00:00:00,1,0.0,0.0,0.0,488.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a5262339985a,2022-08-13 00:00:00,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,135.0,0.0,3.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a360504063278a,2022-10-08 00:00:00,1,0.0,0.0,0.0,161.0,0.0,1.0,0.0,0.0,0.0,244.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a564680491200a,2022-09-18 00:00:00,1,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,0.0,166.0,0.0,1.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,
a060398592906a,2022-10-02 00:00:00,2,1.0,0.0,1.0,426.0,0.23,2.0,1.0,0.0,1.0,683.0,0.15,4.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
a614102688058a,2022-11-01 00:00:00,1,0.0,0.0,0.0,3022.0,0.0,1.0,0.0,0.0,0.0,346.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a910514166301a,2022-09-30 00:00:00,1,0.0,0.0,0.0,747.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a500806461593a,2022-08-28 00:00:00,1,1.0,0.0,1.0,4802.0,0.02,1.0,0.0,0.0,0.0,152.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,
a7606101433a,2022-01-06 00:00:00,1,0.0,0.0,0.0,70.0,0.0,1.0,1.0,1.0,2.0,412.0,0.49,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a262405620786a,2021-06-03 00:00:00,1,0.0,0.0,0.0,210.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a324507387392a,2022-06-16 00:00:00,1,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,103.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
a070301829212a,2022-09-05 00:00:00,1,0.0,0.0,0.0,2217.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
a140204262490a,2022-10-16 00:00:00,1,0.0,0.0,0.0,1040.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,
a781432539088a,2021-06-03 00:00:00,2,0.0,0.0,0.0,475.0,0.0,2.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,
